GeoLocation,_version_,all_locations,buid,city_exact,city_slab_exact,company_buid_slab,company_buid_slab_exact,company_exact,company_member,company_slab_exact,country_ac,country_exact,country_short_exact,country_slab_exact,date_added,date_new,date_updated,django_ct,django_id,federal_contractor,guid,id,is_posted,lat_long_buid_slab_exact,location_exact,network,on_sites,onet_exact,other,reqid,salted_date,score,state_short,state_short_exact,title_exact,title_slab_exact,title_slug
"40.78737, -74.319046",1.78082E+18,"'07039', 'Livingston', 'New Jersey', 'NJ', 'Livingston, New Jersey', 'United States'",44565,Livingston,"livingston/new-jersey/usa/jobs::Livingston, NJ",RWJBarnabas Health::44565,RWJBarnabas Health::44565,RWJBarnabas Health,FALSE,rwjbarnabas-health/careers::RWJBarnabas Health,United States,United States,USA,usa/jobs::United States,2023-10-26T12:47:19.467Z,2023-10-26T17:42:26Z,2023-10-26T17:42:26Z,seo.joblisting,0,FALSE,0A33B78250DC4332B507B5DF9964994B,seo.joblisting.0A33B78250DC4332B507B5DF9964994B,FALSE,40.78737::-74.319046::44565,"Livingston, NJ",TRUE,0,"'29114100', '29114104', '29114103'",{},None,2023-10-27T02:56:02.115Z,1.4525375,NJ,NJ,Revenue Specialist Registered Nurse - Perioperative Services - FT/Days,revenue-specialist-registered-nurse-perioperative-services-ftdays/jobs-in::Revenue Specialist Registered Nurse - Perioperative Services - FT/Days,revenue-specialist-registered-nurse-perioperative-services-ftdays
"41.872223, -87.66876",1.78079E+18,"'60684', 'CHICAGO', 'Illinois', 'IL', 'CHICAGO, Illinois', 'United States'",49640,CHICAGO,"chicago/illinois/usa/jobs::Chicago, IL",Synchrony::49640,Synchrony::49640,Synchrony,TRUE,synchrony/careers::Synchrony,United States,United States,USA,usa/jobs::United States,2023-10-26T04:57:09.383Z,2023-10-26T09:56:36Z,2023-10-26T09:56:36Z,seo.joblisting,0,TRUE,C2B3557518954BA0B5C86FEB90699425,seo.joblisting.C2B3557518954BA0B5C86FEB90699425,FALSE,41.872223::-87.66876::49640,"Chicago, IL",TRUE,0,"'11202100', '11303100', '13116100'",{},E2303946,2023-10-27T02:55:59.9Z,1.4525344,IL,IL,"AVP,  Bank Acquisitions Manager","avp-bank-acquisitions-manager/jobs-in::AVP,  Bank Acquisitions Manager",avp-bank-acquisitions-manager
"30.2998, -97.754776",1.78078E+18,"'78703', 'AUSTIN', 'Texas', 'TX', 'AUSTIN, Texas', 'United States'",52697,AUSTIN,"austin/texas/usa/jobs::Austin, TX",CVS Health::52697,CVS Health::52697,CVS Health,TRUE,cvs-health/careers::CVS Health,United States,United States,USA,usa/jobs::United States,2023-10-26T01:43:11.523Z,2023-10-26T06:35:13Z,2023-10-26T06:35:13Z,seo.joblisting,0,TRUE,5AF7AD440EB94CE8BA88617423E1A853,seo.joblisting.5AF7AD440EB94CE8BA88617423E1A853,FALSE,30.2998::-97.754776::52697,"Austin, TX",TRUE,0,"'41203100', '41201100', '43405100'",{},R0066982,2023-10-27T02:55:55.886Z,1.4525287,TX,TX,Store Associate,store-associate/jobs-in::Store Associate,store-associate
"39.157887, -84.4981",1.78078E+18,"'45217', 'Cincinnati', 'Ohio', 'OH', 'Cincinnati, Ohio', 'United States'",54840,Cincinnati,"cincinnati/ohio/usa/jobs::Cincinnati, OH",Bath & Body Works::54840,Bath & Body Works::54840,Bath & Body Works,TRUE,bath-body-works/careers::Bath & Body Works,United States,United States,USA,usa/jobs::United States,2023-10-26T01:18:04.405Z,2023-10-26T05:38:09Z,2023-10-26T05:38:09Z,seo.joblisting,0,TRUE,A3BFAFAE4845453BA094D28726D52428,seo.joblisting.A3BFAFAE4845453BA094D28726D52428,FALSE,39.157887::-84.4981::54840,"Cincinnati, OH",TRUE,0,"'41203100', '41101100', '41201100'",{},03ZXO,2023-10-27T02:55:54.261Z,1.4525263,OH,OH,Seasonal Retail Sales Associate-KENWOOD TOWNE CENTRE,seasonal-retail-sales-associate-kenwood-towne-centre/jobs-in::Seasonal Retail Sales Associate-KENWOOD TOWNE CENTRE,seasonal-retail-sales-associate-kenwood-towne-centre
"33.627235, -112.24294",1.78078E+18,"'85381', 'PEORIA', 'Arizona', 'AZ', 'PEORIA, Arizona', 'United States'",52231,PEORIA,"peoria/arizona/usa/jobs::Peoria, AZ",CVS Health::52231,CVS Health::52231,CVS Health,TRUE,cvs-health/careers::CVS Health,United States,United States,USA,usa/jobs::United States,2023-10-26T01:38:50.716Z,2023-10-26T06:23:34Z,2023-10-26T06:23:34Z,seo.joblisting,0,TRUE,1D9E9FAEEBF742E495E992E6CD915763,seo.joblisting.1D9E9FAEEBF742E495E992E6CD915763,FALSE,33.627235::-112.24294::52231,"Peoria, AZ",TRUE,0,"'29205200', '99999999'",{},R0071248,2023-10-27T02:55:53.944Z,1.452526,AZ,AZ,Pharmacy Technician,pharmacy-technician/jobs-in::Pharmacy Technician,pharmacy-technician
"47.416878, -92.930374",1.78078E+18,"'55746', 'Hibbing', 'Minnesota', 'MN', 'Hibbing, Minnesota', 'United States'",40877,Hibbing,"hibbing/minnesota/usa/jobs::Hibbing, MN",Fairview Health Services::40877,Fairview Health Services::40877,Fairview Health Services,TRUE,fairview-health-services/careers::Fairview Health Services,United States,United States,USA,usa/jobs::United States,2023-10-26T01:12:30.515Z,2023-10-26T06:07:36Z,2023-10-26T06:07:36Z,seo.joblisting,0,TRUE,29B14C372DDD4164B6594672DB5DFCAC,seo.joblisting.29B14C372DDD4164B6594672DB5DFCAC,FALSE,47.416878::-92.930374::40877,"Hibbing, MN",TRUE,0,"'29114100', '29114103', '29114104'",{},2023-120570,2023-10-27T02:55:53.719Z,1.4525256,MN,MN,"Registered Nurse (RN), Emergency Department, Temporary Full Time","registered-nurse-rn-emergency-department-temporary-full-time/jobs-in::Registered Nurse (RN), Emergency Department, Temporary Full Time",registered-nurse-rn-emergency-department-temporary-full-time
"40.1655, -74.07264",1.7808E+18,"'07719', 'WALL', 'New Jersey', 'NJ', 'WALL, New Jersey', 'United States'",52696,WALL,"wall/new-jersey/usa/jobs::Wall, NJ",CVS Health::52696,CVS Health::52696,CVS Health,TRUE,cvs-health/careers::CVS Health,United States,United States,USA,usa/jobs::United States,2023-10-26T05:51:29.068Z,2023-10-26T10:26:17Z,2023-10-26T10:26:17Z,seo.joblisting,0,TRUE,F3AE7A1307404D079E9185E8338400A8,seo.joblisting.F3AE7A1307404D079E9185E8338400A8,FALSE,40.1655::-74.07264::52696,"Wall, NJ",TRUE,0,"'29205200', '99999999'",{},R0062027,2023-10-27T02:55:50.078Z,1.4525205,NJ,NJ,Pharmacy Technician,pharmacy-technician/jobs-in::Pharmacy Technician,pharmacy-technician
"34.020462, -81.020905",1.78078E+18,"'29240', 'Columbia', 'South Carolina', 'SC', 'Columbia, South Carolina', 'United States'",57484,Columbia,"columbia/south-carolina/usa/jobs::Columbia, SC",Walmart::57484,Walmart::57484,Walmart,TRUE,walmart/careers::Walmart,United States,United States,USA,usa/jobs::United States,2023-10-26T00:48:11.802Z,2023-10-26T05:40:42Z,2023-10-26T05:40:42Z,seo.joblisting,0,TRUE,88CCA1B4EFBC448487B051376D0D7430,seo.joblisting.88CCA1B4EFBC448487B051376D0D7430,FALSE,34.020462::-81.020905::57484,"Columbia, SC",TRUE,0,"'53706500', '43507100', '99999999'",{},8261_R-1702013,2023-10-27T02:55:46.338Z,1.4525151,SC,SC,(USA) Backroom Associate - Sam's Club,usa-backroom-associate-sams-club/jobs-in::(USA) Backroom Associate - Sam's Club,usa-backroom-associate-sams-club
"38.99264, -77.108154",1.78081E+18,"'20814', 'Bethesda', 'Maryland', 'MD', 'Bethesda, Maryland', 'United States'",48545,Bethesda,"bethesda/maryland/usa/jobs::Bethesda, MD",Edgewood Management Corporation::48545,Edgewood Management Corporation::48545,Edgewood Management Corporation,FALSE,edgewood-management-corporation/careers::Edgewood Management Corporation,United States,United States,USA,usa/jobs::United States,2023-10-26T09:32:22.706Z,2023-10-26T14:29:00Z,2023-10-26T14:29:00Z,seo.joblisting,0,FALSE,3F934A2A661D4D0DB3591D5B307FA3EA,seo.joblisting.3F934A2A661D4D0DB3591D5B307FA3EA,FALSE,38.99264::-77.108154::48545,"Bethesda, MD",TRUE,0,"'11914100', '21109300', '11303100'",{},6755537,2023-10-27T02:55:45.72Z,1.4525143,MD,MD,Assistant Community Manager- Affordable housing HUD,assistant-community-manager-affordable-housing-hud/jobs-in::Assistant Community Manager- Affordable housing HUD,assistant-community-manager-affordable-housing-hud
"38.574604, -121.47096",1.78077E+18,"'94278', 'Sacramento', 'California', 'CA', 'Sacramento, California', 'United States'",50281,Sacramento,"sacramento/california/usa/jobs::Sacramento, CA",Sodexo::50281,Sodexo::50281,Sodexo,TRUE,sodexo/careers::Sodexo,United States,United States,USA,usa/jobs::United States,2023-10-26T00:12:13.389Z,2023-10-26T05:08:53Z,2023-10-26T05:08:53Z,seo.joblisting,0,TRUE,2A7F1851E831422AB9256BC147AF1D9B,seo.joblisting.2A7F1851E831422AB9256BC147AF1D9B,FALSE,38.574604::-121.47096::50281,"Sacramento, CA",TRUE,0,"'11905100', '35101200', '43101100'",{},969104,2023-10-27T02:55:41.651Z,1.4525084,CA,CA,Food Service Manager 3,food-service-manager-3/jobs-in::Food Service Manager 3,food-service-manager-3
"28.324245, -82.31935",1.7808E+18,"'33576', 'SAN ANTONIO', 'Florida', 'FL', 'SAN ANTONIO, Florida', 'United States'",1169,SAN ANTONIO,"san-antonio/florida/usa/jobs::San Antonio, FL",MyFlorida::1169,MyFlorida::1169,MyFlorida,FALSE,myflorida/careers::MyFlorida,United States,United States,USA,usa/jobs::United States,2023-10-26T06:07:30.506Z,2023-10-26T11:02:47Z,2023-10-26T11:02:47Z,seo.joblisting,0,FALSE,9F25574B7DC844A0B0C9DF8367E0E0ED,seo.joblisting.9F25574B7DC844A0B0C9DF8367E0E0ED,FALSE,28.324245::-82.31935::1169,"San Antonio, FL",TRUE,0,"'21109200', '33301200', '11915100'",{},815604,2023-10-27T02:55:38.795Z,1.4525045,FL,FL,JUVENILE JUSTICE DETENTION OFFICER I - 80003996,juvenile-justice-detention-officer-i-80003996/jobs-in::JUVENILE JUSTICE DETENTION OFFICER I - 80003996,juvenile-justice-detention-officer-i-80003996
"43.077175, -89.38273",1.78078E+18,"'53786', 'Madison', 'Wisconsin', 'WI', 'Madison, Wisconsin', 'United States'",54766,Madison,"madison/wisconsin/usa/jobs::Madison, WI",Sedgwick::54766,Sedgwick::54766,Sedgwick,TRUE,sedgwick/careers::Sedgwick,United States,United States,USA,usa/jobs::United States,2023-10-26T00:17:38.024Z,2023-10-26T05:14:16Z,2023-10-26T05:14:16Z,seo.joblisting,0,FALSE,517A98D4047A48C983D2A844A512EDCA,seo.joblisting.517A98D4047A48C983D2A844A512EDCA,FALSE,43.077175::-89.38273::54766,"Madison, WI",TRUE,0,"'11303101', '11302100', '13201100'",{},R42722,2023-10-27T02:55:37.908Z,1.4525032,WI,WI,Director IT Finance,director-it-finance/jobs-in::Director IT Finance,director-it-finance
"35.18276, -111.604576",1.78078E+18,"'86011', 'FLAGSTAFF', 'Arizona', 'AZ', 'FLAGSTAFF, Arizona', 'United States'",52231,FLAGSTAFF,"flagstaff/arizona/usa/jobs::Flagstaff, AZ",CVS Health::52231,CVS Health::52231,CVS Health,TRUE,cvs-health/careers::CVS Health,United States,United States,USA,usa/jobs::United States,2023-10-26T01:41:29.561Z,2023-10-26T06:24:29Z,2023-10-26T06:24:29Z,seo.joblisting,0,TRUE,DFB06318903C4E748240A97E09761C49,seo.joblisting.DFB06318903C4E748240A97E09761C49,FALSE,35.18276::-111.604576::52231,"Flagstaff, AZ",TRUE,0,"'41203100', '41201100', '43405100'",{},R0057895,2023-10-27T02:55:37.709Z,1.452503,AZ,AZ,Store Associate,store-associate/jobs-in::Store Associate,store-associate
"36.882618, -76.26246",1.78079E+18,"'23509', 'Norfolk', 'Virginia', 'VA', 'Norfolk, Virginia', 'United States'",17736,Norfolk,"norfolk/virginia/usa/jobs::Norfolk, VA",CSL Plasma::17736,CSL Plasma::17736,CSL Plasma,TRUE,csl-plasma/careers::CSL Plasma,United States,United States,USA,usa/jobs::United States,2023-10-26T04:27:08.129Z,2023-10-26T09:26:45Z,2023-10-26T09:26:45Z,seo.joblisting,0,TRUE,111CE44BEBB9490E90C7B7E46CEC3ABC,seo.joblisting.111CE44BEBB9490E90C7B7E46CEC3ABC,FALSE,36.882618::-76.26246::17736,"Norfolk, VA",TRUE,0,"'29206100', '29114100', '17211100'",{},R-218575,2023-10-27T02:55:37.292Z,1.4525024,VA,VA,"Paramedic OR Nurse - LPN, LVN or RN.","paramedic-or-nurse-lpn-lvn-or-rn/jobs-in::Paramedic OR Nurse - LPN, LVN or RN.",paramedic-or-nurse-lpn-lvn-or-rn
"42.240833, -83.605255",1.78082E+18,"'48198', 'Ypsilanti', 'Michigan', 'MI', 'Ypsilanti, Michigan', 'United States'",49864,Ypsilanti,"ypsilanti/michigan/usa/jobs::Ypsilanti, MI",Enviro-Clean::49864,Enviro-Clean::49864,Enviro-Clean,FALSE,enviro-clean/careers::Enviro-Clean,United States,United States,USA,usa/jobs::United States,2023-10-26T12:27:57.158Z,2023-10-26T17:25:23Z,2023-10-26T17:25:23Z,seo.joblisting,0,FALSE,625FE2CE62234EB2B7036833BE19093A,seo.joblisting.625FE2CE62234EB2B7036833BE19093A,FALSE,42.240833::-83.605255::49864,"Ypsilanti, MI",TRUE,0,"'37201100', '37101100', '99999999'",{},None,2023-10-27T02:55:36.565Z,1.4525013,MI,MI,"Cleaning- Lincoln Consolidated School District: $15.00-$19.00
                    (Janitorial)","cleaning-lincoln-consolidated-school-district-1500-1900-janitorial/jobs-in::Cleaning- Lincoln Consolidated School District: $15.00-$19.00
                    (Janitorial)",cleaning-lincoln-consolidated-school-district-1500-1900-janitorial
"44.330597, -69.755775",1.78078E+18,"'04332', 'Augusta', 'Maine', 'ME', 'Augusta, Maine', 'United States'",54771,Augusta,"augusta/maine/usa/jobs::Augusta, ME",Oracle::54771,Oracle::54771,Oracle,TRUE,oracle/careers::Oracle,United States,United States,USA,usa/jobs::United States,2023-10-26T01:14:16.53Z,2023-10-26T06:07:22Z,2023-10-26T06:07:22Z,seo.joblisting,0,TRUE,8F60FCC95DCF43F3B5153BB35780BE0D,seo.joblisting.8F60FCC95DCF43F3B5153BB35780BE0D,FALSE,44.330597::-69.755775::54771,"Augusta, ME",TRUE,0,"'15121200', '15121100', '99999999'",{},216547,2023-10-27T02:55:35.926Z,1.4525003,ME,ME,Security Analyst 4,security-analyst-4/jobs-in::Security Analyst 4,security-analyst-4
"41.872223, -87.66876",1.78078E+18,"'60684', 'Chicago', 'Illinois', 'IL', 'Chicago, Illinois', 'United States'",44930,Chicago,"chicago/illinois/usa/jobs::Chicago, IL","ServiceNow, Inc.::44930","ServiceNow, Inc.::44930","ServiceNow, Inc.",TRUE,"servicenow-inc/careers::ServiceNow, Inc.",United States,United States,USA,usa/jobs::United States,2023-10-26T01:37:12.765Z,2023-10-26T06:32:41Z,2023-10-26T06:32:41Z,seo.joblisting,0,TRUE,35BF90E235A949998ECC7459586621A9,seo.joblisting.35BF90E235A949998ECC7459586621A9,FALSE,41.872223::-87.66876::44930,"Chicago, IL",TRUE,0,"'11302100', '11102100', '11305100'",{},JB0040855,2023-10-27T02:55:35.15Z,1.4524994,IL,IL,"Director, Digital Technology Operations","director-digital-technology-operations/jobs-in::Director, Digital Technology Operations",director-digital-technology-operations
"32.967007, -96.71762",1.78078E+18,"'75081', 'Richardson', 'Texas', 'TX', 'Richardson, Texas', 'United States'",52697,Richardson,"richardson/texas/usa/jobs::Richardson, TX",CVS Health::52697,CVS Health::52697,CVS Health,TRUE,cvs-health/careers::CVS Health,United States,United States,USA,usa/jobs::United States,2023-10-26T01:42:41.673Z,2023-10-26T06:35:07Z,2023-10-26T06:35:07Z,seo.joblisting,0,TRUE,2C87EA589F8B4FEEA5CDDB14EBA22307,seo.joblisting.2C87EA589F8B4FEEA5CDDB14EBA22307,FALSE,32.967007::-96.71762::52697,"Richardson, TX",TRUE,0,"'17211201', '15125200', '15125500'",{},R0055878,2023-10-27T02:55:33.997Z,1.4524977,TX,TX,Lead UX Designer,lead-ux-designer/jobs-in::Lead UX Designer,lead-ux-designer
"40.697235, -82.03413",1.7808E+18,"'44676', 'SHREVE', 'Ohio', 'OH', 'SHREVE, Ohio', 'United States'",52696,SHREVE,"shreve/ohio/usa/jobs::Shreve, OH",CVS Health::52696,CVS Health::52696,CVS Health,TRUE,cvs-health/careers::CVS Health,United States,United States,USA,usa/jobs::United States,2023-10-26T05:48:13.737Z,2023-10-26T10:26:51Z,2023-10-26T10:26:51Z,seo.joblisting,0,TRUE,373A6BB5EE064C328AF582ACFDAA1CDC,seo.joblisting.373A6BB5EE064C328AF582ACFDAA1CDC,FALSE,40.697235::-82.03413::52696,"Shreve, OH",TRUE,0,"'41101100', '35101200', '41101200'",{},R0059861,2023-10-27T02:55:33.819Z,1.4524975,OH,OH,Shift Supervisor Trainee,shift-supervisor-trainee/jobs-in::Shift Supervisor Trainee,shift-supervisor-trainee
"39.390427, -104.859375",1.78078E+18,"'80104', 'CASTLE ROCK', 'Colorado', 'CO', 'CASTLE ROCK, Colorado', 'United States'",52231,CASTLE ROCK,"castle-rock/colorado/usa/jobs::Castle Rock, CO",CVS Health::52231,CVS Health::52231,CVS Health,TRUE,cvs-health/careers::CVS Health,United States,United States,USA,usa/jobs::United States,2023-10-26T01:41:45.509Z,2023-10-26T06:23:50Z,2023-10-26T06:23:50Z,seo.joblisting,0,TRUE,F396FF06F2424A32B7EEF8069681295C,seo.joblisting.F396FF06F2424A32B7EEF8069681295C,FALSE,39.390427::-104.859375::52231,"Castle Rock, CO",TRUE,0,"'41101100', '35101200', '41101200'",{},R0069331,2023-10-27T02:55:32.363Z,1.4524955,CO,CO,Shift Supervisor Trainee,shift-supervisor-trainee/jobs-in::Shift Supervisor Trainee,shift-supervisor-trainee
None,1.78082E+18,"', ', 'United States'",46923,None,"none/none/usa/jobs::Virtual, USA",U.S. Army Corps of Engineers::46923,U.S. Army Corps of Engineers::46923,U.S. Army Corps of Engineers,FALSE,us-army-corps-of-engineers/careers::U.S. Army Corps of Engineers,United States,United States,USA,usa/jobs::United States,2023-10-26T11:52:26.048Z,2023-10-26T16:48:01Z,2023-10-26T16:48:01Z,seo.joblisting,0,FALSE,23017621CBC4463B9637A0AECC425944,seo.joblisting.23017621CBC4463B9637A0AECC425944,FALSE,::::46923,"Virtual, USA",TRUE,0,"'13119900', '13102300', '13108100'",{},CERG236827347417,2023-10-27T02:55:30.775Z,1.4524932,None,None,Contract Specialist,contract-specialist/jobs-in::Contract Specialist,contract-specialist
"39.629665, -77.72595",1.7808E+18,"'21741', 'HAGERSTOWN', 'Maryland', 'MD', 'HAGERSTOWN, Maryland', 'United States'",52696,HAGERSTOWN,"hagerstown/maryland/usa/jobs::Hagerstown, MD",CVS Health::52696,CVS Health::52696,CVS Health,TRUE,cvs-health/careers::CVS Health,United States,United States,USA,usa/jobs::United States,2023-10-26T05:50:21.817Z,2023-10-26T10:24:31Z,2023-10-26T10:24:31Z,seo.joblisting,0,TRUE,B3FF584228624D3E8642B85C239B9B2D,seo.joblisting.B3FF584228624D3E8642B85C239B9B2D,FALSE,39.629665::-77.72595::52696,"Hagerstown, MD",TRUE,0,"'29205200', '99999999'",{},R0067332,2023-10-27T02:55:29.678Z,1.4524915,MD,MD,Pharmacy Technician,pharmacy-technician/jobs-in::Pharmacy Technician,pharmacy-technician
"31.538958, -97.14731",1.78082E+18,"'76702', 'Waco', 'Texas', 'TX', 'Waco, Texas', 'United States'",41733,Waco,"waco/texas/usa/jobs::Waco, TX",Lochridge-Priest Inc::41733,Lochridge-Priest Inc::41733,Lochridge-Priest Inc,FALSE,lochridge-priest-inc/careers::Lochridge-Priest Inc,United States,United States,USA,usa/jobs::United States,2023-10-26T12:02:16.249Z,2023-10-26T16:59:30Z,2023-10-26T16:59:30Z,seo.joblisting,0,FALSE,D6DA3A17376C4D4D95557C89B7A38313,seo.joblisting.D6DA3A17376C4D4D95557C89B7A38313,FALSE,31.538958::-97.14731::41733,"Waco, TX",TRUE,0,"'49902100', '49907100', '49101100'",{},546863~76715~11983308,2023-10-27T02:55:27.914Z,1.4524891,TX,TX,"Service Technicians - Commercial HVAC, Plumbing, Electrical","service-technicians-commercial-hvac-plumbing-electrical/jobs-in::Service Technicians - Commercial HVAC, Plumbing, Electrical",service-technicians-commercial-hvac-plumbing-electrical
"39.437004, -78.98111",1.7808E+18,"'26726', 'Keyser', 'West Virginia', 'WV', 'Keyser, West Virginia', 'United States'",2698,Keyser,"keyser/west-virginia/usa/jobs::Keyser, WV",Potomac Valley Hospital::2698,Potomac Valley Hospital::2698,Potomac Valley Hospital,FALSE,potomac-valley-hospital/careers::Potomac Valley Hospital,United States,United States,USA,usa/jobs::United States,2023-10-26T05:37:25.521Z,2023-10-26T10:34:06Z,2023-10-26T10:34:06Z,seo.joblisting,0,FALSE,C8EFBC08A92842EC84CE8AECA5F980C9,seo.joblisting.C8EFBC08A92842EC84CE8AECA5F980C9,FALSE,39.437004::-78.98111::2698,"Keyser, WV",FALSE,0,"'29114100', '29114103', '29114104'",{},WV5308777,2023-10-27T02:55:26.153Z,1.4524865,WV,WV,Med Surg RN (JR23-25137),med-surg-rn-jr23-25137/jobs-in::Med Surg RN (JR23-25137),med-surg-rn-jr23-25137
"41.19404, -73.252846",1.78078E+18,"'06825', 'FAIRFIELD', 'Connecticut', 'CT', 'FAIRFIELD, Connecticut', 'United States'",52231,FAIRFIELD,"fairfield/connecticut/usa/jobs::Fairfield, CT",CVS Health::52231,CVS Health::52231,CVS Health,TRUE,cvs-health/careers::CVS Health,United States,United States,USA,usa/jobs::United States,2023-10-26T01:40:34.884Z,2023-10-26T06:24:21Z,2023-10-26T06:24:21Z,seo.joblisting,0,TRUE,9D532B163423453CA351CD47608FCD49,seo.joblisting.9D532B163423453CA351CD47608FCD49,FALSE,41.19404::-73.252846::52231,"Fairfield, CT",TRUE,0,"'29205200', '99999999'",{},R0060364,2023-10-27T02:55:25.062Z,1.4524851,CT,CT,Pharmacy Technician,pharmacy-technician/jobs-in::Pharmacy Technician,pharmacy-technician
